FechaVenta,CodigoMarca,ModeloAuto,ColorAuto,TipoAuto,Forecast_VentasUSD
10/16/2025,1,Yaris,Plateado,Camioneta,26651.03096
10/16/2025,1,Yaris,Blanco,Pickup,27367.59109
10/16/2025,3,Serie 5,Negro,Camioneta,60547.6778
10/16/2025,3,Z4,Plateado,Camioneta,61239.81327
10/16/2025,4,Creta,Gris,Coupé,26802.0077
10/16/2025,3,Serie 3,Blanco,Sedán,63280.29846
10/16/2025,1,Corolla,Azul,Coupé,27946.38853
10/16/2025,4,Santa Fe,Verde,Pickup,24563.0923
10/16/2025,4,Elantra,Blanco,Hatchback,24244.92468
10/16/2025,4,Kona,Rojo,Coupé,25033.2019
10/16/2025,3,Serie 3,Negro,Hatchback,57367.5231
10/16/2025,1,Yaris,Rojo,Coupé,27970.46902
10/16/2025,2,Focus,Gris,Coupé,32566.1058
10/16/2025,4,Elantra,Gris,Sedán,23761.43708
10/16/2025,4,Kona,Gris,Hatchback,26664.7146
10/16/2025,2,Ranger,Azul,Camioneta,32133.26774
10/16/2025,3,X5,Azul,Sedán,60092.48603
10/16/2025,4,Elantra,Gris,SUV,25877.9914
10/16/2025,4,Tucson,Blanco,Coupé,27060.5932
10/16/2025,4,Creta,Plateado,Hatchback,25517.04908
10/16/2025,3,Serie 3,Gris,Sedán,67314.5888
10/16/2025,4,Creta,Plateado,Sedán,22612.50533
10/16/2025,3,Serie 3,Plateado,SUV,58376.4965
10/16/2025,3,X5,Rojo,Camioneta,61527.6061
10/16/2025,2,Escape,Negro,Hatchback,32386.36863
10/16/2025,1,RAV4,Rojo,Coupé,29342.56265
10/16/2025,3,X3,Naranja,Sedán,64755.8766
10/16/2025,2,Explorer,Azul,Camioneta,31596.93523
10/16/2025,1,Camry,Blanco,SUV,28305.7766
10/16/2025,2,Focus,Blanco,Camioneta,33129.13958
10/16/2025,4,Santa Fe,Negro,Hatchback,25543.33529
10/16/2025,4,Kona,Verde,Coupé,26816.306
10/16/2025,4,Santa Fe,Plateado,SUV,25520.23945
10/16/2025,1,Corolla,Gris,Coupé,29641.00076
10/16/2025,3,Serie 5,Plateado,Pickup,63559.3862
10/16/2025,2,Escape,Plateado,Camioneta,32211.57323
10/16/2025,3,Serie 3,Azul,Pickup,65374.74225
10/16/2025,1,Camry,Naranja,Coupé,27077.25387
10/16/2025,3,Z4,Naranja,Pickup,60895.3556
10/16/2025,3,X3,Plateado,Camioneta,58551.40819
10/16/2025,4,Creta,Verde,Coupé,27644.87054
10/16/2025,1,RAV4,Verde,Coupé,29591.95402
10/16/2025,2,Mustang,Rojo,Hatchback,34092.0437
10/16/2025,1,Yaris,Negro,Coupé,27017.93572
10/16/2025,2,Escape,Blanco,Pickup,33748.0376
10/16/2025,1,Hilux,Rojo,Pickup,28324.5592
10/16/2025,1,Camry,Negro,SUV,28802.69647
10/16/2025,4,Tucson,Naranja,Pickup,24392.66605
10/16/2025,4,Tucson,Rojo,Pickup,23817.03872
10/16/2025,2,Mustang,Verde,Hatchback,30957.29283
10/16/2025,3,X3,Verde,Coupé,64806.4996
10/16/2025,4,Creta,Naranja,Pickup,23093.36745
10/16/2025,2,Mustang,Rojo,Coupé,31879.85725
10/16/2025,2,Ranger,Plateado,SUV,29676.24177
10/16/2025,1,Camry,Blanco,Sedán,27342.28685
10/16/2025,2,Escape,Rojo,Pickup,31778.0039
10/16/2025,1,Yaris,Rojo,Sedán,29767.51092
10/16/2025,3,X5,Naranja,Sedán,64379.67373
10/16/2025,3,Serie 3,Plateado,Hatchback,60070.1663
10/16/2025,3,Z4,Verde,Hatchback,65590.34465
10/16/2025,1,Corolla,Verde,Pickup,29131.09795
10/16/2025,4,Creta,Gris,Pickup,24237.9876
10/16/2025,1,Camry,Gris,Pickup,26936.27009
10/16/2025,1,RAV4,Naranja,Pickup,29221.27359
10/16/2025,1,Corolla,Verde,Hatchback,28993.3124
10/16/2025,4,Santa Fe,Negro,Coupé,25444.42116
10/16/2025,2,Escape,Rojo,Coupé,31550.22675
10/16/2025,4,Kona,Naranja,Coupé,24101.7606
10/16/2025,4,Elantra,Plateado,Sedán,24401.0949
10/16/2025,2,Escape,Azul,Coupé,33988.52245
10/16/2025,4,Kona,Verde,Hatchback,25301.7813
10/16/2025,4,Kona,Gris,Sedán,23177.56983
10/16/2025,2,Explorer,Negro,Pickup,31647.0057
10/16/2025,4,Creta,Rojo,SUV,27728.98643
10/16/2025,2,Explorer,Azul,Sedán,33116.01723
10/16/2025,4,Kona,Gris,SUV,25632.4011
10/16/2025,3,Serie 5,Negro,Pickup,63576.65127
10/16/2025,1,Yaris,Gris,Camioneta,27998.70424
10/16/2025,1,Hilux,Azul,Pickup,27629.54519
10/16/2025,4,Tucson,Gris,Camioneta,25500.5444
10/16/2025,3,X5,Azul,Hatchback,57179.0914
10/16/2025,1,Hilux,Verde,Camioneta,30401.90585
10/16/2025,1,Yaris,Plateado,Hatchback,27597.45364
10/16/2025,3,Serie 3,Negro,SUV,57385.55097
10/16/2025,4,Santa Fe,Azul,Sedán,24588.61633
10/16/2025,4,Elantra,Azul,Coupé,27327.34558
10/16/2025,4,Creta,Verde,SUV,24363.38777
10/16/2025,2,Escape,Rojo,Hatchback,32835.004
10/16/2025,3,X5,Rojo,Sedán,61488.7743
10/16/2025,4,Tucson,Naranja,Hatchback,24696.2836
10/16/2025,4,Elantra,Naranja,SUV,24406.97845
10/16/2025,1,Corolla,Azul,Sedán,26715.38383
10/16/2025,1,Camry,Gris,SUV,29239.364
10/16/2025,1,RAV4,Naranja,SUV,29764.67312
10/16/2025,4,Tucson,Plateado,SUV,25442.33033
10/16/2025,4,Tucson,Verde,Hatchback,23610.8981
10/16/2025,3,X5,Azul,Coupé,59873.3921
10/16/2025,2,Mustang,Plateado,Hatchback,32433.7677
10/16/2025,1,RAV4,Rojo,Camioneta,30405.02075
10/16/2025,1,Yaris,Negro,Hatchback,28381.24292
10/16/2025,4,Kona,Rojo,Pickup,23210.29677
10/16/2025,2,Mustang,Naranja,Coupé,32554.36435
10/16/2025,3,X3,Naranja,Hatchback,57875.1198
10/16/2025,4,Kona,Azul,Hatchback,24648.8679
10/16/2025,2,Explorer,Plateado,Camioneta,31684.44663
10/16/2025,3,Z4,Gris,Camioneta,64081.67453
10/16/2025,3,X5,Blanco,Coupé,57575.60786
10/16/2025,1,RAV4,Plateado,SUV,28205.189
10/16/2025,1,Yaris,Gris,Sedán,27759.6428
10/16/2025,4,Santa Fe,Azul,Pickup,23633.68795
10/16/2025,1,Corolla,Negro,Pickup,27363.28685
10/16/2025,4,Elantra,Rojo,Hatchback,23526.779
10/16/2025,3,X3,Rojo,Pickup,67786.81125
10/16/2025,2,Explorer,Negro,Sedán,32987.34201
10/16/2025,2,Explorer,Negro,SUV,30766.44087
10/16/2025,2,Focus,Gris,Pickup,32320.21165
10/16/2025,3,X5,Gris,Sedán,60460.0782
10/16/2025,2,Ranger,Naranja,Camioneta,31392.44506
10/16/2025,4,Santa Fe,Plateado,Coupé,26666.51547
10/16/2025,3,X5,Plateado,Pickup,59922.20072
10/16/2025,2,Ranger,Plateado,Sedán,32998.83151
10/16/2025,2,Escape,Plateado,Coupé,33739.96795
10/16/2025,2,Explorer,Verde,Camioneta,30920.8895
10/16/2025,3,X3,Rojo,Coupé,68618.4255
10/16/2025,1,Camry,Naranja,Hatchback,28378.91369
10/16/2025,1,Camry,Rojo,Sedán,30037.76405
10/16/2025,3,X3,Gris,Hatchback,64656.2857
10/16/2025,4,Kona,Negro,Sedán,26584.7048
10/16/2025,3,X5,Verde,Sedán,63341.1578
10/16/2025,1,RAV4,Negro,Coupé,26790.55842
10/16/2025,1,Hilux,Rojo,SUV,28576.90153
10/16/2025,4,Elantra,Negro,SUV,25458.53809
10/16/2025,4,Tucson,Rojo,Camioneta,24024.63647
10/16/2025,4,Elantra,Rojo,Sedán,22834.84633
10/16/2025,3,Serie 5,Rojo,Hatchback,59049.67037
10/16/2025,4,Santa Fe,Verde,SUV,24300.65014
10/16/2025,2,Explorer,Naranja,Hatchback,33616.2793
10/16/2025,1,Yaris,Negro,Camioneta,27491.00352
10/16/2025,2,Focus,Plateado,Sedán,31206.2651
10/16/2025,3,Serie 5,Blanco,Camioneta,58257.9829
10/16/2025,1,Hilux,Rojo,Camioneta,29052.97828
10/16/2025,3,X5,Blanco,Pickup,58024.47465
10/16/2025,4,Kona,Blanco,Hatchback,24070.9176
10/16/2025,4,Tucson,Plateado,Pickup,26147.55303
10/16/2025,1,RAV4,Naranja,Coupé,28220.00362
10/16/2025,1,RAV4,Azul,SUV,31288.44645
10/16/2025,3,Serie 3,Verde,Coupé,65283.3957
10/16/2025,3,Z4,Blanco,Hatchback,61077.65682
10/16/2025,3,Serie 5,Naranja,Coupé,61781.1039
10/16/2025,3,Z4,Azul,Sedán,64179.67858
10/16/2025,3,Serie 3,Rojo,Sedán,63752.049
10/16/2025,1,Corolla,Plateado,Hatchback,24998.71775
10/16/2025,2,Focus,Rojo,Coupé,31644.2051
10/16/2025,1,Yaris,Naranja,SUV,29363.63897
10/16/2025,2,Ranger,Blanco,Hatchback,32895.20658
10/16/2025,3,X5,Naranja,Hatchback,58900.022
10/16/2025,4,Kona,Verde,Camioneta,23522.5545
10/16/2025,4,Kona,Blanco,Coupé,25833.7656
10/16/2025,2,Mustang,Negro,Pickup,32177.3055
10/16/2025,3,X3,Verde,Sedán,66905.0181
10/16/2025,3,Serie 5,Plateado,Hatchback,64047.79712
10/16/2025,2,Explorer,Negro,Camioneta,31931.83033
10/16/2025,3,Serie 5,Blanco,SUV,58157.4792
10/16/2025,4,Santa Fe,Rojo,Coupé,26446.9343
10/16/2025,3,X3,Gris,SUV,61412.3415
10/16/2025,2,Explorer,Rojo,Camioneta,31025.69473
10/16/2025,4,Elantra,Negro,Sedán,26088.52298
10/16/2025,3,X3,Blanco,Pickup,57714.7184
10/16/2025,1,Yaris,Verde,Camioneta,29925.50955
10/16/2025,3,Z4,Blanco,Camioneta,60513.32375
10/16/2025,4,Santa Fe,Blanco,SUV,24578.46843
10/16/2025,2,Ranger,Verde,Sedán,31434.52187
10/16/2025,4,Elantra,Gris,Camioneta,24855.4178
10/16/2025,3,X5,Negro,Hatchback,57652.5827
10/16/2025,4,Santa Fe,Verde,Camioneta,25140.4273
10/16/2025,4,Creta,Rojo,Camioneta,25291.68857
10/16/2025,3,X5,Naranja,SUV,61152.856
10/16/2025,4,Tucson,Azul,Pickup,25449.84835
10/16/2025,3,X5,Blanco,Sedán,59353.58752
10/16/2025,2,Focus,Rojo,Pickup,31284.90165
10/16/2025,1,Hilux,Blanco,Hatchback,25611.65892
10/16/2025,1,RAV4,Azul,Coupé,28775.88377
10/16/2025,4,Creta,Plateado,SUV,24935.87948
10/16/2025,1,Camry,Blanco,Pickup,28002.84047
10/16/2025,2,Explorer,Plateado,Sedán,31396.00293
10/16/2025,3,Serie 5,Azul,Hatchback,58971.87582
10/16/2025,2,Mustang,Verde,Sedán,32041.75493
10/16/2025,3,X5,Negro,Sedán,59343.07413
10/16/2025,2,Explorer,Azul,Hatchback,31404.7491
10/16/2025,2,Focus,Naranja,SUV,30675.1864
10/16/2025,1,Hilux,Plateado,Hatchback,27320.04402
10/16/2025,2,Ranger,Plateado,Hatchback,31820.66388
10/16/2025,1,Yaris,Gris,Hatchback,28173.68962
10/16/2025,1,RAV4,Negro,Hatchback,30481.81273
10/16/2025,4,Creta,Verde,Pickup,25664.85501
10/16/2025,4,Creta,Plateado,Coupé,26122.62533
10/16/2025,4,Santa Fe,Negro,Sedán,25002.52523
10/16/2025,1,Camry,Gris,Coupé,29185.98935
10/16/2025,4,Santa Fe,Gris,Pickup,23891.86873
10/16/2025,2,Ranger,Naranja,Coupé,34490.55068
10/16/2025,4,Santa Fe,Gris,SUV,25286.26743
10/16/2025,4,Elantra,Verde,Camioneta,26400.40928
10/16/2025,2,Escape,Plateado,Sedán,32446.06637
10/16/2025,2,Escape,Gris,Hatchback,33181.0732
10/16/2025,3,Serie 5,Verde,Hatchback,58915.8285
10/16/2025,3,X3,Gris,Coupé,68447.4596
10/16/2025,4,Elantra,Naranja,Sedán,24608.90808
10/16/2025,4,Santa Fe,Azul,Camioneta,23847.10703
10/16/2025,3,Serie 3,Gris,Hatchback,63945.5354
10/16/2025,2,Mustang,Naranja,Pickup,33108.64627
10/16/2025,4,Elantra,Plateado,Pickup,25322.77213
10/16/2025,2,Escape,Naranja,Coupé,33865.72675
10/16/2025,3,Serie 5,Plateado,Coupé,60794.8018
10/16/2025,2,Focus,Blanco,Coupé,34374.0761
10/16/2025,1,RAV4,Plateado,Coupé,26705.02552
10/16/2025,2,Escape,Naranja,Sedán,32436.56903
10/16/2025,4,Santa Fe,Blanco,Pickup,25726.98282
10/16/2025,2,Escape,Naranja,Camioneta,33932.86803
10/16/2025,2,Ranger,Plateado,Coupé,34879.28518
10/16/2025,1,Corolla,Naranja,Coupé,26461.15532
10/16/2025,1,Yaris,Verde,Coupé,28453.25102
10/16/2025,3,X3,Negro,Coupé,60029.30337
10/16/2025,1,RAV4,Gris,Camioneta,31791.62939
10/16/2025,4,Creta,Negro,Coupé,26076.2122
10/16/2025,2,Mustang,Azul,Hatchback,32533.0672
10/16/2025,1,Corolla,Negro,SUV,30290.33095
10/16/2025,3,Serie 5,Plateado,SUV,60010.5741
10/16/2025,4,Tucson,Negro,Coupé,26253.9116
10/16/2025,2,Mustang,Plateado,Sedán,31499.91703
10/16/2025,2,Focus,Azul,SUV,29526.71522
10/16/2025,1,Hilux,Plateado,Sedán,29812.8801
10/16/2025,3,X5,Naranja,Coupé,61064.7203
10/16/2025,1,Corolla,Negro,Sedán,26533.70483
10/16/2025,1,Hilux,Naranja,SUV,30027.63153
10/16/2025,2,Focus,Blanco,SUV,30589.02467
10/16/2025,2,Explorer,Gris,SUV,31839.48087
10/16/2025,1,Hilux,Gris,SUV,29418.81653
10/16/2025,1,RAV4,Azul,Camioneta,29836.97032
10/16/2025,3,X5,Negro,Camioneta,58660.0909
10/16/2025,3,Serie 5,Blanco,Sedán,65719.80143
10/16/2025,3,X5,Negro,Pickup,61007.8768
10/16/2025,1,Camry,Rojo,SUV,27940.544
10/16/2025,2,Focus,Rojo,Camioneta,30045.33725
10/16/2025,3,X5,Plateado,Hatchback,56501.2937
10/16/2025,1,Yaris,Negro,SUV,30328.18619
10/16/2025,2,Mustang,Negro,Sedán,32218.11067
10/16/2025,1,Camry,Plateado,Pickup,25247.08422
10/16/2025,4,Tucson,Blanco,Pickup,25645.73095
10/16/2025,3,Z4,Naranja,Hatchback,60314.12765
10/16/2025,3,Serie 5,Naranja,Sedán,69499.05546
10/16/2025,4,Santa Fe,Verde,Hatchback,23829.6515
10/16/2025,1,Yaris,Blanco,Coupé,29634.72032
10/16/2025,4,Creta,Blanco,Hatchback,24093.56515
10/16/2025,4,Creta,Gris,Hatchback,26959.6294
10/16/2025,2,Focus,Azul,Coupé,33935.6919
10/16/2025,1,Camry,Blanco,Camioneta,28128.69602
10/16/2025,4,Kona,Naranja,Pickup,22100.10975
10/16/2025,1,RAV4,Azul,Sedán,27893.71225
10/16/2025,2,Escape,Negro,Coupé,33298.39
10/16/2025,3,X3,Verde,Pickup,60758.3
10/16/2025,1,Yaris,Rojo,SUV,27755.14133
10/16/2025,4,Elantra,Naranja,Hatchback,23689.08448
10/16/2025,4,Creta,Rojo,Hatchback,23641.6882
10/16/2025,1,RAV4,Plateado,Camioneta,27135.56592
10/16/2025,2,Mustang,Negro,Coupé,33919.3808
10/16/2025,1,Camry,Verde,Hatchback,28097.76606
10/16/2025,3,X3,Rojo,SUV,58599.0268
10/16/2025,4,Santa Fe,Gris,Coupé,26498.1197
10/16/2025,2,Explorer,Blanco,Hatchback,30951.04558
10/16/2025,1,Corolla,Rojo,Pickup,28785.0814
10/16/2025,3,Z4,Azul,Camioneta,60572.21508
10/16/2025,2,Escape,Negro,Pickup,32823.8591
10/16/2025,4,Tucson,Blanco,Hatchback,24425.3919
10/16/2025,4,Creta,Azul,Pickup,23636.6826
10/16/2025,1,Camry,Blanco,Hatchback,26795.22796
10/16/2025,1,Yaris,Plateado,SUV,28583.75155
10/16/2025,2,Escape,Verde,Sedán,32849.34234
10/16/2025,3,X5,Verde,SUV,55678.0032
10/16/2025,3,Z4,Azul,Coupé,62150.178
10/16/2025,4,Santa Fe,Plateado,Pickup,24366.54612
10/16/2025,2,Explorer,Negro,Hatchback,31793.6443
10/16/2025,1,Camry,Verde,Camioneta,30088.99202
10/16/2025,1,Yaris,Azul,Camioneta,27833.56184
10/16/2025,2,Escape,Azul,Hatchback,32311.9805
10/16/2025,1,Corolla,Plateado,SUV,27869.8968
10/16/2025,3,Serie 5,Plateado,Sedán,64420.43183
10/16/2025,4,Creta,Rojo,Coupé,26125.80087
10/16/2025,4,Tucson,Naranja,Camioneta,25039.3743
10/16/2025,4,Tucson,Plateado,Camioneta,25987.87204
10/16/2025,2,Escape,Blanco,Camioneta,32800.45533
10/16/2025,4,Creta,Negro,Hatchback,25091.9787
10/16/2025,1,Hilux,Plateado,SUV,30325.98549
10/16/2025,3,X3,Negro,SUV,58393.13889
10/16/2025,2,Escape,Negro,SUV,31534.3468
10/16/2025,1,Camry,Naranja,Camioneta,28882.92607
10/16/2025,2,Explorer,Plateado,Hatchback,30676.3147
10/16/2025,4,Elantra,Plateado,Hatchback,23570.10926
10/16/2025,2,Focus,Plateado,SUV,30694.36945
10/16/2025,3,Serie 5,Rojo,Pickup,61953.29545
10/16/2025,1,Camry,Plateado,Coupé,26179.26502
10/16/2025,4,Creta,Gris,Sedán,24206.3915
10/16/2025,2,Ranger,Negro,Camioneta,32438.27986
10/16/2025,2,Explorer,Gris,Hatchback,31623.60563
10/16/2025,3,Serie 3,Plateado,Sedán,64404.34467
10/16/2025,3,Serie 5,Naranja,Camioneta,60546.71497
10/16/2025,1,RAV4,Rojo,SUV,30207.352
10/16/2025,4,Tucson,Blanco,Sedán,24764.2654
10/16/2025,3,Serie 3,Plateado,Pickup,63837.9582
10/16/2025,3,Z4,Rojo,SUV,58359.58435
10/16/2025,2,Mustang,Azul,Coupé,33277.87255
10/16/2025,1,RAV4,Blanco,SUV,29561.2614
10/16/2025,1,Hilux,Azul,Coupé,28840.47272
10/16/2025,1,Camry,Naranja,SUV,29910.6014
10/16/2025,1,RAV4,Blanco,Camioneta,28109.45452
10/16/2025,2,Ranger,Gris,Coupé,33413.176
10/16/2025,4,Kona,Negro,Pickup,24293.44928
10/16/2025,1,Corolla,Azul,Hatchback,26790.2642
10/16/2025,2,Explorer,Plateado,Coupé,34455.45885
10/16/2025,2,Escape,Blanco,Sedán,32378.95497
10/16/2025,2,Mustang,Blanco,Coupé,34365.6866
10/16/2025,2,Focus,Plateado,Hatchback,32343.7729
10/16/2025,2,Explorer,Gris,Coupé,34224.5971
10/16/2025,3,Serie 3,Azul,Coupé,64858.5038
10/16/2025,2,Ranger,Plateado,Camioneta,31641.33541
10/16/2025,3,Serie 3,Rojo,Pickup,65960.91389
10/16/2025,2,Focus,Plateado,Coupé,32703.2729
10/16/2025,1,RAV4,Naranja,Sedán,29194.393
10/16/2025,3,Serie 5,Gris,Hatchback,61263.6079
10/16/2025,2,Focus,Negro,Hatchback,32008.29403
10/16/2025,2,Escape,Verde,Pickup,32353.1973
10/16/2025,4,Tucson,Blanco,Camioneta,25383.6799
10/16/2025,4,Kona,Negro,SUV,27635.0069
10/16/2025,2,Mustang,Azul,Pickup,33256.3409
10/16/2025,4,Creta,Naranja,SUV,24193.40923
10/16/2025,1,Corolla,Azul,Pickup,27141.84985
10/16/2025,3,Z4,Azul,SUV,58476.119
10/16/2025,3,X3,Azul,Camioneta,60264.4382
10/16/2025,2,Explorer,Plateado,SUV,30445.8045
10/16/2025,3,Serie 5,Negro,Coupé,64292.1348
10/16/2025,4,Tucson,Verde,Camioneta,25134.5397
10/16/2025,4,Tucson,Negro,SUV,26319.0296
10/16/2025,3,Serie 3,Naranja,Coupé,60893.45605
10/16/2025,1,Camry,Negro,Hatchback,28591.45576
10/16/2025,1,Hilux,Rojo,Coupé,29418.6999
10/16/2025,2,Ranger,Naranja,SUV,31004.24951
10/16/2025,3,X5,Plateado,Sedán,62913.47813
10/16/2025,4,Tucson,Naranja,Coupé,26279.8326
10/16/2025,2,Mustang,Negro,Camioneta,31251.2155
10/16/2025,1,Corolla,Gris,Sedán,28466.7406
10/16/2025,1,Yaris,Verde,Sedán,28888.83708
10/16/2025,2,Mustang,Gris,Sedán,31294.14423
10/16/2025,2,Ranger,Verde,Camioneta,29869.68071
10/16/2025,2,Ranger,Blanco,SUV,31421.9608
10/16/2025,1,Corolla,Blanco,Pickup,28777.1747
10/16/2025,4,Santa Fe,Naranja,Sedán,23968.12733
10/16/2025,3,X5,Verde,Hatchback,63339.7575
10/16/2025,3,Serie 3,Negro,Pickup,63734.7568
10/16/2025,1,Camry,Azul,Coupé,28338.50067
10/16/2025,3,X3,Verde,Hatchback,65455.4432
10/16/2025,4,Creta,Gris,Camioneta,24683.0654
10/16/2025,3,Z4,Naranja,SUV,62468.4103
10/16/2025,2,Escape,Blanco,Coupé,33821.7572
10/16/2025,2,Focus,Naranja,Sedán,30899.88285
10/16/2025,1,Camry,Rojo,Pickup,29148.34315
10/16/2025,1,Yaris,Blanco,Sedán,28354.1796
10/16/2025,3,X5,Gris,Hatchback,61942.3421
10/16/2025,3,Serie 3,Negro,Camioneta,60535.6049
10/16/2025,3,Z4,Verde,Camioneta,66753.79398
10/16/2025,3,Serie 5,Verde,Camioneta,55557.9805
10/16/2025,2,Explorer,Naranja,Sedán,33404.48197
10/16/2025,3,X3,Plateado,SUV,55636.07884
10/16/2025,1,Yaris,Rojo,Hatchback,30367.62553
10/16/2025,2,Mustang,Verde,Camioneta,31358.14826
10/16/2025,1,Camry,Verde,Sedán,28628.01818
10/16/2025,4,Kona,Plateado,Hatchback,25500.68083
10/16/2025,2,Explorer,Azul,Coupé,36348.15175
10/16/2025,1,Hilux,Negro,Sedán,29634.3082
10/16/2025,1,Corolla,Negro,Hatchback,27746.48345
10/16/2025,3,X5,Rojo,Hatchback,59469.04935
10/16/2025,3,X3,Gris,Sedán,65192.764
10/16/2025,1,Corolla,Naranja,SUV,29223.45775
10/16/2025,4,Creta,Azul,Camioneta,24209.0794
10/16/2025,3,X3,Verde,SUV,57923.02765
10/16/2025,2,Explorer,Blanco,Camioneta,31798.63967
10/16/2025,1,Camry,Azul,Pickup,27278.66152
10/16/2025,3,Z4,Negro,Camioneta,59582.41253
10/16/2025,3,Serie 5,Negro,Sedán,65626.82393
10/16/2025,3,Z4,Verde,Sedán,68479.92895
10/16/2025,1,Hilux,Verde,Pickup,30104.19652
10/16/2025,1,RAV4,Verde,Camioneta,31350.49552
10/16/2025,3,X5,Verde,Pickup,60336.84515
10/16/2025,4,Kona,Gris,Camioneta,24592.2965
10/16/2025,2,Focus,Negro,SUV,31283.77673
10/16/2025,4,Kona,Plateado,Pickup,24016.27948
10/16/2025,4,Elantra,Plateado,Camioneta,26117.55364
10/16/2025,2,Mustang,Naranja,Camioneta,31830.87457
10/16/2025,2,Explorer,Rojo,Coupé,32435.01946
10/16/2025,2,Escape,Rojo,SUV,29861.8726
10/16/2025,4,Santa Fe,Blanco,Coupé,27105.83698
10/16/2025,3,X3,Negro,Sedán,63873.3674
10/16/2025,1,Corolla,Azul,Camioneta,28708.59065
10/16/2025,4,Elantra,Naranja,Coupé,25636.43448
10/16/2025,2,Focus,Blanco,Pickup,34801.2633
10/16/2025,1,Hilux,Blanco,Coupé,29087.22927
10/16/2025,1,RAV4,Rojo,Pickup,30640.3751
10/16/2025,1,Hilux,Blanco,SUV,32103.41825
10/16/2025,3,X3,Blanco,Hatchback,59590.61547
10/16/2025,3,X3,Naranja,SUV,57740.6976
10/16/2025,4,Santa Fe,Rojo,Pickup,24676.1298
10/16/2025,4,Tucson,Verde,SUV,24554.88887
10/16/2025,2,Escape,Blanco,Hatchback,30818.41085
10/16/2025,4,Creta,Naranja,Coupé,25684.7132
10/16/2025,2,Mustang,Blanco,Sedán,34045.27043
10/16/2025,1,Hilux,Verde,SUV,30451.594
10/16/2025,2,Mustang,Plateado,Coupé,32550.24625
10/16/2025,2,Ranger,Azul,Coupé,36261.84158
10/16/2025,4,Kona,Verde,Pickup,23464.3158
10/16/2025,2,Escape,Gris,Coupé,34018.3556
10/16/2025,1,Corolla,Verde,SUV,30132.6345
10/16/2025,4,Tucson,Plateado,Sedán,24082.8838
10/16/2025,3,Serie 3,Plateado,Coupé,63305.164
10/16/2025,3,Serie 5,Blanco,Coupé,63215.8455
10/16/2025,4,Tucson,Plateado,Hatchback,25765.94078
10/16/2025,2,Escape,Gris,SUV,32700.6189
10/16/2025,4,Santa Fe,Blanco,Hatchback,25671.94533
10/16/2025,1,Yaris,Verde,SUV,30705.39633
10/16/2025,3,Serie 5,Gris,Sedán,64105.7368
10/16/2025,4,Creta,Blanco,Pickup,24107.93267
10/16/2025,2,Escape,Verde,Coupé,33747.0518
10/16/2025,4,Tucson,Plateado,Coupé,26555.34504
10/16/2025,3,Z4,Rojo,Coupé,71426.9618
10/16/2025,2,Ranger,Azul,Sedán,33625.17381
10/16/2025,3,X3,Naranja,Pickup,61833.5911
10/16/2025,4,Santa Fe,Plateado,Hatchback,25888.86325
10/16/2025,4,Tucson,Blanco,SUV,24115.3023
10/16/2025,1,Camry,Azul,Sedán,26841.5801
10/16/2025,4,Elantra,Verde,Coupé,27573.94488
10/16/2025,3,Serie 5,Gris,Camioneta,56701.9637
10/16/2025,4,Creta,Negro,Pickup,24238.0881
10/16/2025,2,Mustang,Azul,SUV,29851.19427
10/16/2025,4,Creta,Rojo,Sedán,23760.23503
10/16/2025,2,Mustang,Rojo,Camioneta,32348.2324
10/16/2025,1,Yaris,Azul,Sedán,27637.30592
10/16/2025,4,Kona,Rojo,Camioneta,23957.7842
10/16/2025,2,Explorer,Verde,Coupé,35681.1089
10/16/2025,1,Hilux,Plateado,Coupé,27390.37842
10/16/2025,2,Explorer,Gris,Pickup,32236.4776
10/16/2025,1,Yaris,Azul,SUV,30039.62612
10/16/2025,3,X5,Plateado,Coupé,59973.1263
10/16/2025,4,Creta,Plateado,Camioneta,24189.38804
10/16/2025,2,Explorer,Blanco,Sedán,33170.84333
10/16/2025,1,RAV4,Rojo,Sedán,29241.09375
10/16/2025,1,Corolla,Rojo,Camioneta,30903.84764
10/16/2025,1,RAV4,Blanco,Coupé,27621.22182
10/16/2025,3,Serie 3,Azul,Sedán,64474.51873
10/16/2025,1,RAV4,Verde,Hatchback,29321.54396
10/16/2025,1,Yaris,Gris,Coupé,28717.50002
10/16/2025,2,Focus,Blanco,Hatchback,33260.3787
10/16/2025,1,Yaris,Blanco,Hatchback,28710.72742
10/16/2025,2,Focus,Naranja,Pickup,33955.54827
10/16/2025,2,Ranger,Rojo,Hatchback,32986.4882
10/16/2025,1,Hilux,Blanco,Sedán,29977.78825
10/16/2025,2,Focus,Gris,SUV,31181.75865
10/16/2025,2,Escape,Azul,Camioneta,32792.40033
10/16/2025,2,Ranger,Negro,Coupé,35678.13253
10/16/2025,1,RAV4,Negro,Camioneta,28830.3617
10/16/2025,1,Hilux,Negro,Hatchback,29060.21962
10/16/2025,4,Kona,Negro,Camioneta,26746.1097
10/16/2025,4,Kona,Azul,Camioneta,22231.8076
10/16/2025,1,Corolla,Negro,Camioneta,28516.81115
10/16/2025,3,Serie 3,Negro,Coupé,64312.376
10/16/2025,4,Elantra,Negro,Coupé,25914.5166
10/16/2025,3,Serie 5,Azul,Sedán,66780.90283
10/16/2025,1,Yaris,Negro,Sedán,26914.12258
10/16/2025,2,Ranger,Azul,Pickup,32590.49598
